community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
7.8,Good,"This downloadable game brings the classic Dreamcast game to the PlayStation 3.

The government is attempting to silence the kids of Tokyo, but with their Overdrive Magnetic-Motor Skating Shoes, the cops will have to catch 'em first. The Jet Set Radio program keeps the kids unified and inspired to fight for their rights of expression, which includes graffiti art. Grab your spray cans and design your own piece on one of the immense walls in the 3D, interactive city. You might be forced to protect your territory from adversaries that want to take over your neighborhood. Join up with like-minded hip individuals that will help you keep your area the way you want it. The cops will be after you too, so you'll have to be quick. The 10 cartoon-style characters are pumped up with polygons so they come alive in 3D. Uniqueness is key to these kids and each character stands apart with exclusive abilities and style. They like to show off too, and with 18 missions, there's plenty of time to impress. It's fast, it's fun, and it's definitely funky.","Smilebit, BlitWorks",Action,7.5,Good,PS3 Vita Xbox 360 PC iPhone Android DC GBA,9.99 USD,SEGA,T for Teen,"Lyrics, Mild Violence","http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/metal-gear-solid-5/ps3-149839,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419","September 18, 2012",http://www.ign.com/articles/2012/09/17/jet-set-radio-review,Jet Set Radio,http://www.ign.com/games/jet-set-radio/ps3-129168
7.8,Good,"This downloadable game brings the classic Dreamcast game to the Xbox 360.

The government is attempting to silence the kids of Tokyo, but with their Overdrive Magnetic-Motor Skating Shoes, the cops will have to catch 'em first. The Jet Set Radio program keeps the kids unified and inspired to fight for their rights of expression, which includes graffiti art. Grab your spray cans and design your own piece on one of the immense walls in the 3D, interactive city. You might be forced to protect your territory from adversaries that want to take over your neighborhood. Join up with like-minded hip individuals that will help you keep your area the way you want it. The cops will be after you too, so you'll have to be quick. The 10 cartoon-style characters are pumped up with polygons so they come alive in 3D. Uniqueness is key to these kids and each character stands apart with exclusive abilities and style. They like to show off too, and with 18 missions, there's plenty of time to impress. It's fast, it's fun, and it's definitely funky.","Smilebit, BlitWorks",Action,7.5,Good,Xbox 360 Vita PS3 PC iPhone Android DC GBA,10 USD,SEGA,T for Teen,"Lyrics, Mild Violence","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","September 18, 2012",http://www.ign.com/articles/2012/09/17/jet-set-radio-review,Jet Set Radio,http://www.ign.com/games/jet-set-radio/xbox-360-129165
7.8,Good,"In Pro Evolution Soccer 2013, players are given greater freedom over ball control and the way players receive and trap the ball has been improved. Also in PES 2013, characters are more recognizable and the game is more balanced than ever before.",PES Productions,Sports,8.5,Great,Xbox 360 Wii PSP 3DS PS3 PS2 PC,,Konami,E for Everyone,No Descriptors,"http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","September 25, 2012",http://www.ign.com/articles/2012/09/17/pro-evolution-soccer-2013-review,Pro Evolution Soccer 2013,http://www.ign.com/games/pro-evolution-soccer-2013/xbox-360-133009
8.6,Great,"F1 2012 is the next installment in the popular F1 racing series. The game features all new modes of play, including the Young Driver Test mode, a feature inspired by the sport's real-life testing programme for up and coming talent.",Codemasters Studios Birmingham,Racing,9.0,Amazing,PC PS3 Xbox 360,,Codemasters,E for Everyone,No Descriptors,"http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 18, 2012",http://www.ign.com/articles/2012/09/17/f1-2012-review,F1 2012,http://www.ign.com/games/f1-2012/pc-130383
8.3,Great,"Darksiders II follows the exploits of Death, one of the four horsemen of the Apocalypse, in a weaving tale that runs parallel to the events in the original Darksiders game. This epic journey propels Death through various light and dark realms as he tries to redeem his brother War, the horseman who was blamed for prematurely starting the Apocalypse in Darksiders.

Featuring a dramatically larger world, full weapon and armor upgrade systems as well as bigger and more challenging dungeons and vast array of new enemies and bosses, Darksiders II strives to improve on every aspect of the original hit.",Vigil Games,Action,7.5,Good,Xbox 360 PC Wii U PS3,,THQ,M for Mature,"Blood and Gore, Suggestive Themes, Violence","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","August 14, 2012",http://www.ign.com/articles/2012/08/14/darksiders-ii-review,Darksiders II,http://www.ign.com/games/darksiders-2/xbox-360-14336768
6.9,Okay,"On this, his 30th Anniversary, take control of Pitfall Harry once again in PITFALL!, inspired by the 1982 Classic that started it all, now re-envisioned and re-booted on iOS!

Escape the wrath of an angry volcano while collecting ancient treasures in PITFALL!, an adrenaline-fueled, free-running adventure set in a deadly jungle with twists and turns that will always keep you on your toes. As the iconic Pitfall Harry, test your skills by racing through jungles, caves and native villages while avoiding death-defying obstacles such as fiery volcanic flames, tumbling ancient artifacts, and narrow cliff side pathways. Challenge your reflexes by jumping, sliding, and using your deadly whip to take out classic PITFALL! foes like rattlesnakes and scorpions while avoiding the death grip of a crocodile's jaw as you swing across ravines. Make sure to always keep a watchful eye as danger lurks around every corner!",Activision Leeds,Platformer,7.0,Good,iPhone,,Activision,,,"http://www.ign.com/games/limbo/iphone-20001397,http://www.ign.com/games/super-mario-run/iphone-20058495,http://www.ign.com/games/badland/iphone-144795,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","August 9, 2012",http://www.ign.com/articles/2012/08/13/pitfall-ios-review,Pitfall,http://www.ign.com/games/pitfall-working-title/iphone-137420
8.8,Great,"Set in the beautiful yet mysterious world of Falana, Dust: An Elysian Tail is a 2D action-RPG game chronicling protagonist Dust's journey to liberate an oppressed village, and rediscover his past. He is aided by an ancient sword, Ahrah, and his helpful if unreserved sidekick, Fidget. Meticulously hand-animated and painted, this episode of Elysian Tail welcomes exploration, platforming, and above all else, mastery of a fighting system that rewards skilled gamers.

Featuring music by Alex Brandon and HyperDuck Studios.",Humble Hearts,Platformer,8.5,Great,Xbox 360 PS4 iPhone,15 USD,Microsoft,E10+ for Everyone 10 and older,"Fantasy Violence, Mild Blood, Mild Language","http://www.ign.com/games/limbo/xbox-360-63756,http://www.ign.com/games/rayman-legends/xbox-360-159979,http://www.ign.com/games/fez/xbox-360-19159,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","August 15, 2012",http://www.ign.com/articles/2012/08/13/dust-an-elysian-tail-review,Dust: An Elysian Tail,http://www.ign.com/games/dust-an-elysian-tail-139696/xbox-360-77719
7.8,Good,"Hybrid is set in the post-apocalyptic year 2031, after an extinction-level asteroid collided with Earth wiping out billons. A single-celled alien bacterium buried deep within the asteroid spread into the atmosphere, infecting half of the survivors and turning them into the Variant, a genetically altered race. Six years later the Variant began a new world order and waged a massive global war against the immune populace, known as the Paladin.

Featuring a persistent online world war, Hybrid allows gamers to play online with friends and hundreds of thousands of other players across a single, unified world server.  Players can choose a hero from one of two factions, the Variant or the Paladin, as they level up to unlock upgrades, abilities, armor, weapons, and more to aid their faction in capturing territories and countries, leading to global domination.",5th Cell,"Third-Person, Shooter",8.0,Great,Xbox 360,15 USD,Microsoft Game Studios,T for Teen,Violence,"http://www.ign.com/games/halo-4/xbox-360-110563,http://www.ign.com/games/gears-of-war-judgment/xbox-360-135402,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563","August 8, 2012",http://www.ign.com/articles/2012/08/13/hybrid-review,Hybrid,http://www.ign.com/games/hybrid-140542/xbox-360-37860
6.9,Okay,,,Action,5.5,Mediocre,iPhone tba Android,,Gameloft,,,"http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119","July 20, 2012",http://www.ign.com/articles/2012/08/10/the-dark-knight-rises-ios-review,The Dark Knight Rises,http://www.ign.com/games/the-dark-knight-rises/iphone-130653
7.1,Good,"Play as the campaign manager for a host of candidates including real-life 2012 candidates, historical candidates or design one from scratch in this 2012 entry into the acclaimed political simulation game series. The Political Machine 2012 features updated political topics from across the United States. Issues such as Afghanistan, the economy, Obamacare, income inequality, gay rights, and the national debt have been integrated into the game's election database. Regional issues such as ""right to work"", state minimum wage, local environmental policies, farm subsidies and more require the candidate to walk a tight rope between appealing to the widest range of voters and appearing to ""flip flop"".",Stardock Entertainment,Strategy,6.5,Okay,PC,9.95 USD,Stardock Entertainment,RP for Rating Pending,,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","July 31, 2012",http://www.ign.com/articles/2012/08/09/the-political-machine-2012-review,The Political Machine 2012,http://www.ign.com/games/the-political-machine-2012/pc-131306
8.7,Great,"Play, compose, and share in a unique take on the classic side-scrolling platformer where your actions make the music. With equal parts musical instrument and game, Sound Shapes gives everyone the ability to make music and share creations with the community.",Queasy Games,Platformer,9.0,Amazing,PS3 Vita PS4,14.99 USD,Sony Computer Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/sly-cooper-thieves-in-time/ps3-909641,http://www.ign.com/games/shovel-knight/ps3-20028724,http://www.ign.com/games/limbo/ps3-112583,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419","August 7, 2012",http://www.ign.com/articles/2012/08/07/sound-shapes-review,Sound Shapes,http://www.ign.com/games/sound-shapes-queasy-games/ps3-135578
