community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
7.4,Good,"Mafia brings the underworld of the 1930s to life in this third-person 3D action game. Rise from the lowly but well-dressed Footsoldier to the envied and feared Made Man in the era of big bands, zoot suits, and Model Ts. Take on the role of a hit man, enforcer, getaway driver, and more in your struggle for respect, money, and power within the Salieri Family. The game features 20 action-packed missions with sub-quests in a city more than 12 square miles large. From mob hits, car chases, shootouts and more, complete the unsavory tasks the Family requires done and you will be handsomely rewarded. Ported from the PC version.",Illusion Softworks,"Third-Person, Action",6.8,Okay,Xbox PS2 GCN PC,14.99 USD,Gathering,M for Mature,"Blood, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","March 12, 2004",http://xbox.ign.com/articles/503/503115p1.html,Mafia
7.8,Good,"Based on the hit CBS television series, CSI: Dark Motives gives players the opportunity to solve a series of crimes with members of the CSI team. Building off the success of Ubisoft's top-selling CSI: Crime Scene Investigation PC game, CSI: Dark Motives is a first-person adventure game that tests players' nerves and intellect as they examine crime scenes, question witnesses and analyze evidence utilizing the latest in forensic equipment. The game features a number of gameplay improvements over its predecessor, including in-depth evidence examination, scalable difficulty and more interactive lab functionality. CSI: Dark Motives once again features the likenesses and voices of the entire CSI cast.",Ubisoft,"First-Person, Adventure",8.4,Great,PC NDS,17.99 USD,Ubisoft,M for Mature,"Blood, Violence","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","March 23, 2004",http://pc.ign.com/articles/503/503136p1.html,CSI: Crime Scene Investigation: Dark Motives
6.1,Okay,"Lords of the Realm III is a real-time strategy game of historic medieval conquest that spans castle building, siege, politics, religion, and conquest. The game is set in the Middle Ages, between 850 AD and 1350 AD, and features authentic castle designs and characters. Various scenarios and campaigns encompass the British Isles, Germany, France, Normandy, Brittany, Flanders and Denmark. Extending the medieval world beyond combat, Lords of the Realm III takes into account the powerful clergy and merchant classes of the time which are important factions in the player's quest to become King.",Impressions Games,"Real-Time, Strategy",6.4,Okay,PC,19.99 USD,Sierra,T for Teen,Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","March 16, 2004",http://pc.ign.com/articles/503/503003p1.html,Lords of the Realm III
6.9,Okay,"Join your favorite slackers as they try to solve a mystery of supernatural proportions. The gang starts out on a routine case in the search of ghosts. During their search, a scheming business tycoon uses The Tome of Doom to unlock some of the creepiest monsters ever seen. Help Scooby and Shaggy find The Tome of Doom, capture monsters, and solve the mystery. Features include adventure-style gameplay that includes solving puzzles, searching for clues, capturing monsters with The Tome of Doom, and out-running some of the creepiest monsters. Play as either Shaggy or Scooby with the switch of a button- each with their own unique abilities. Explore a movie set, the wild west, a bayou, and a creepy laboratory. Featuring the voice talent of the Scooby-Doo cartoon voice actors.",A2M (Artificial Mind and Movement),"Third-Person, Action",5.5,Mediocre,Xbox GCN PS2,19.99 USD,THQ,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","March 2, 2004",http://xbox.ign.com/articles/502/502680p1.html,Scooby-Doo! Mystery Mayhem
4.7,Bad,"There's turmoil in the island of Mata Nui. The dark spirit Makuta has infected the Rahi throughout the island -- using his control of the Bohrok, Bohrok-Kal, and Rahkshi to kidnap the Matoran villagers throughout the various Wahi. It's up to the guardians of each Wahi, the Toa warriors Tahi, Lewa, Kopaka, Gali, Pohatu, and Onua, to rescue the Matorans and find the Toa of Light, who is the only one strong enough to stop Makuta. Players control the six Toa heroes in this blend of platform action, combat and racing. Use elemental powers to defeat enemies, then snowboard down mountains, surf through lava fields, ride mine carts and grind along tree limbs.",Argonaut Games,Action,3.8,Awful,Xbox GBA PC PS2 GCN Mac,17.99 USD,"Electronic Arts, LEGO Interactive",E for Everyone,Fantasy Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 20, 2003",http://xbox.ign.com/articles/502/502651p1.html,Bionicle: The Game
5.9,Mediocre,"Unleash the power of Porsche! Push yourself to the limit and break the will of your opponents, as you climb into the driver's seat of Destination Software's Need For Speed Porsche Unleashed racing game for your Nintendo Game Boy Advance system, sub-licensed from series originator Electronic Arts. Need for Speed Porsche Unleashed features circuit track racing, streetcar excitement, open road thrills, crashes, traffic, and more. Feel the surge of adrenaline as your own driving savvy and years of Porsche excellence come together at your fingertips for a thrilling ride at breakneck speed. Features 25 different models of Porsche cars, link cable support for four players (multiple cartridge), and cartridge save ability with four slots.",Pocketeers,Racing,6.0,Okay,GBA PC PS,14.99 USD,"Destination Software, Inc. (DSI)",E for Everyone,No Descriptors,"http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/disney-sports-motocross/gba-490740,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","March 15, 2004",http://gameboy.ign.com/articles/502/502731p1.html,Need for Speed: Porsche Unleashed
6.3,Okay,"Scientific opinion was divided when, in 1864, Professor Hardwigg first told of his adventurous journey to the center of the Earth. Should scientists believe this far-fetched tale from a member of their community? An envious rival succeeds in undermining Hardwigg's credibility and gradually the whole story is forgotten. The expedition is rumored to have been pure fantasy.... Many years later, Ariane, a young reporter, is out covering a story for a leading discovery magazine. No sooner has her helicopter landed on a ledge of the Sneffels volcano than it is destroyed in a violent rockslide. Ariane is thrown clear, but the pilot is lost. She sets off to try and find help when suddenly the earth opens up under her feet... Thus begins an adventure in a mysterious world, locked away from the eyes of the world.",Frogwares,"Third-Person, Adventure",6.3,Okay,PC,9.99 USD,Microapplication,E for Everyone,No Descriptors,"http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 31, 2003",http://pc.ign.com/articles/502/502226p1.html,Journey to the Center of the Earth
9.0,Amazing,"In Squad Assault: West Front, you command troops in both the Allied and German Armies of the West Front of World War II in an immersive full 3D continuous time environment. Squad Assault: West Front features detailed models for all the major armies that fought in France in 1944, including American, German, British, Canadian, and Free French. For those who prefer traditional turn-oriented play, a sixty second auto-pause feature for order entry and battlefield assessment allows for a more thoughtful game. A 2D overhead map view with order entry is also available for those who prefer to see the battle from above.","Freedom Games, DAS Entertainment","Real-Time, Strategy",7.2,Good,PC,49.99 USD,"Merscom, Got Game Entertainment",T for Teen,"Blood, Animated Violence, Realistic Blood, Realistic Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","February 10, 2005",http://pc.ign.com/articles/502/502164p1.html,Squad Assault: West Front
6.6,Okay,"Adaptation of the board game mega-hit. The clever, speedy, and sneaky reap the rewards in a Trivial Pursuit game with ingenious new features (like betting and stealing), celebrity hosts, and big-time online showdowns. Prove yourself the smartest trivia-whiz on the block in this digital version of the classic Trivial Pursuit board game. Features high quality graphics, exciting animations, brand new gameplay styles, hundreds of multimedia clips and clues and thousands of celebrity read questions. The game offers multiple game modes: choose from the Unhinged mode, the original classic Trivial Pursuit game, and a customizable minigame. Online enabled for anytime brain battles against thousands of players.",Artech Studios,Trivia,7.0,Good,PS2 PC Xbox,29.99 USD,Atari,T for Teen,"Comic Mischief, Suggestive Themes","http://www.ign.com/games/the-guy-game/ps2-640053,http://www.ign.com/games/family-feud/ps2-792372,http://www.ign.com/games/the-quiz-20000-142272/ps2-570779,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","March 26, 2004",http://ps2.ign.com/articles/506/506449p1.html,Trivial Pursuit Unhinged
,,,,Pinball,6.0,Okay,Cell PSP NDS PC NDS Cell PC Cell GBA GCN NNG PS2 PC Mac Xbox,,Sony Pictures Mobile,,,"http://www.ign.com/games/pac-man-pinball/cell-716630,http://www.ign.com/games/pac-man-pinball-2/cell-14297637,http://www.ign.com/games/cs-garfield-pinball/cell-679992,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","May 11, 2004",http://wireless.ign.com/articles/516/516424p1.html,Spider-Man 2 Pinball
7.3,Good,"Based on the Universal movie starring Hugh Jackman, Van Helsing recreates battles from the film and adds additional backstory not shown in the theatrical release. The game takes place in Transylvania and has players progress through Castle Frankenstein and Castle Dracula. Within this horror movie world, Van Helsing encounters several monsters from Universal Studios' archives. Dracula, the Wolf Man, Frankenstein, Igor, and Dr. Jekyll are just some of the licensed characters the monster hunter encounters and fights, along with hordes of original creatures made for the game. Van Helsing himself is equipped with several weapons, including his signature grappling hook that will work like Indiana Jones' whip, useful both as a tool to move around and a weapon.",Saffire,"Third-Person, Action",6.5,Okay,Xbox PS2 GBA Cell,14.99 USD,Vivendi Games,T for Teen,"Blood and Gore, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","May 6, 2004",http://xbox.ign.com/articles/512/512477p1.html,Van Helsing
