community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
4.6,Bad,"The most powerful beings of the past, present, and future have been awakened from the cosmos by a mysterious force. Now, they will come together to decide who amongst them is the mightiest! Play as one of 10 characters in this high-energy fighting extravaganza. You've seen games of this style before, but never one with such impressive graphics or characters. Based on the coin-operated original, WAR GODS features among its fighters the Egyptian God of Mummification, a tribal witch doctor, a cyborg from the year 2096, and a Viking Goddess. Each character is given a damage meter that gradually shrinks as he receives blows, and a game ends when one character's meter expires. By using combos and special attacks, you'll increase your chances of winning. If you defeat all of the primary characters, you'll earn the right to face two different uber-fighters: Exor and Grox. There are five different difficulty levels, and fully customizable options such as continues, fatalities, and control settings. Courage is important, but power is the key in this all-out battle of the ages.",Eurocom,Fighting,4.3,Bad,N64 Arcade PS PC,14.99 USD,Williams Entertainment Inc.,M for Mature,"Blood, Gore, Animated Violence","http://www.ign.com/games/super-smash-bros/n64-10494,http://www.ign.com/games/mortal-kombat-trilogy/n64-454,http://www.ign.com/games/mortal-kombat-4/n64-1912,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","May 21, 1997",http://ign64.ign.com/articles/150/150463p1.html,War Gods,http://www.ign.com/games/war-gods/n64-463
6.7,Okay,"An action adventure with real-time elements. Play as a soldier sent into Area 51 to defuse the bombs planted by a violent scientist, and play out one of many possible plot branches. Outwit enemies and escape dangers that continue to move through and among other levels.",Konami,Action,6.0,Okay,PS Saturn,51.99 USD,Konami,M for Mature,"Animated Blood, Animated Violence","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Dec 31, 1997",http://psx.ign.com/articles/150/150441p1.html,Broken Helix,http://www.ign.com/games/broken-helix/ps-441
6.8,Okay,"CODENAME: Tenka takes place in the near future. Trojan, inc. has been performing illegal genetic experiments with alien DNA. Unfortunately, they make a mistake and cross Tenka. Take control of Tenka as he tries to extract revenge by running, jumping, crawling, and blasting his way through 20 expansive levels of action. Several things help Tenka survive: a laser sight makes targeting enemies much easier, enemies die at a much quicker rate after Tenka attaches missiles and other weapons to the basic gun, and power-ups add even more destructive force to weapons. Thanks to a revolutionary new graphics engine, all of the enemies are 3D polygonal models and many of the environments have multiple levels, so beware of snipers. Can Tenka get revenge and stop the evil Trojan Corporation? Play CODENAME: Tenka and find out.",Psygnosis,"First-Person, Shooter",7.0,Good,PS,51.99 USD,Psygnosis,M for Mature,Animated Violence,"http://www.ign.com/games/duke-nukem-total-meltdown/ps-2194,http://www.ign.com/games/jake2/ps-10446,http://www.ign.com/games/tom-clancys-rainbow-six/ps-12260,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/152/152033p1.html,Codename: Tenka,http://www.ign.com/games/codename-tenka/ps-2033
3.8,Awful,"The MORTAL KOMBAT series is one of the most famous in videogame history, and now Midway the developers of MK have returned with a new fighting game called WAR GODS, for the PlayStation. The gameplay remains similar to the MK series, though there are several ways in which it is radically different. First and foremost is the jump to 3D, which grants the ability to walk around a fully polygonal environment. The graphics still maintain the digitized sprites, making the game look realistic without causing any stutters in the framerate this keeps the action fast and steady. There are 10 warriors to choose from, each with a different set of moves and combination attacks that can be performed. The sound effects and music are similar to the MK series, meaning they sound authentic and really help the player get in the mood to battle. WAR GODS allows one or two players the chance to find out who is the ultimate warrior in this intense 3D fighter.",Eurocom,Fighting,4.0,Bad,PS N64 Arcade PC,51.99 USD,Williams Entertainment Inc.,M for Mature,"Blood, Gore, Animated Violence","http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 1, 1996",http://psx.ign.com/articles/150/150268p1.html,War Gods,http://www.ign.com/games/war-gods/ps-268
6.1,Okay,"HEXEN creates a creative gameplay experience by combining elements of first-person shooters with role-playing games. An evil empire has decided to eliminate all of its political opposition and you must stop them. You can play as warrior, mage, or cleric; each character type has advantages and disadvantages. The warrior cannot cast magic but has unbelievable physical strength; Mages, on the other hand, have powerful magic and are weak physically; and Clerics are balanced with decent strength and magic. As you progresses through levels, your character gains experience and new abilities, and you can also store power-ups for later use thanks to a nifty inventory system. With 3D graphics and CD-quality sound, HEXEN is an audio-visual delight. Are you brave enough to travel into the world of HEXEN and stop the killings?",Raven Software,Action,5.0,Mediocre,PS PC N64 PC Mac Saturn,51.99 USD,GT Interactive,M for Mature,"Blood, Animated Violence","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/152/152065p1.html,Hexen,http://www.ign.com/games/hexen/ps-2065
6.7,Okay,"Aliens have invaded another mining colony and are holding the workers hostage. The aliens want to use the colony as a base, and you are the only person who can save the workers and prevent the aliens from taking over. Luckily, you are in a vehicle specially designed to navigate the tight corridors of the mineshafts. Your vehicle is also equipped with guns, missiles, and other weapons you can use to destroy the alien threat. Don't miss a single detail of the 30 levels thanks to the fully 3D environments. If you need some help or just want to destroy a human opponent, connect two PlayStations with a link cable and let the good times roll. Do you have the skills and balance to save the mineworkers? Play DESCENT MAXIMUM and find out.",Parallax Software,Action,7.5,Good,PS,25.99 USD,Interplay,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/152/152043p1.html,Descent Maximum,http://www.ign.com/games/descent-maximum/ps-2043
4.1,Bad,"THE CITY OF LOST CHILDREN follows the plot of the French movie of the same name. The story centers on Miette, an orphan who lives in a local orphanage. Unfortunately, the evil pair of Siamese twins who run the home force Miette to perform various tasks for them; most of the time, the twins want her to steal things. While this may not been an ideal situation for a little girl, Miette is relatively safe. Suddenly, a dark presence appears and starts to steal children's souls and dreams. Now, Miette must find out who or what is responsible and try to find the lost children. You, as Miette, will use a point-and-click interface to solve puzzles while exploring environments that look like they were pulled from the movie. Will Miette be able to save the children? Play THE CITY OF LOST CHILDREN and find out.",Psygnosis,Adventure,5.0,Mediocre,PS PC,24.98 USD,Psygnosis,T for Teen,Animated Violence,"http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","May 20, 1997",http://psx.ign.com/articles/152/152031p1.html,The City of Lost Children,http://www.ign.com/games/the-city-of-lost-children/ps-2031
7.6,Good,"Get ready for an adventure across space in Wing Commander IV: The Price of Freedom. Now that the Terran-Kilrathi war has ended, the Confederation is looking to keep peace in the galaxy. Unfortunately, civil wars keep cropping up and players are called upon to stamp out the growing number of fires. Unfortunately, the Confederation may not prove strong enough to withstand all this unrest.

The story follows Colonel Blair of the Confederation, who is called upon to quell a rebellion by other pilots. Colonel Blair is played by Mark Hamill of Star Wars fame, who offers up another great performance as a star pilot. The gameplay requires the player to shoot other ships while following various objectives from a first-person perspective. There is even the ability to change the way the plot moves, by making different choices throughout the game. Wing Commander IV: The Price of Freedom features first-rate acting and special effects, with the same exciting gameplay that the previous games in the series have had.",Origin Systems,Simulation,4.0,Bad,PS Mac PC PSP PS3,49.99 USD,Origin Systems,,,"http://www.ign.com/games/sim-theme-park/ps-13684,http://www.ign.com/games/monster-rancher/ps-2180,http://www.ign.com/games/monster-rancher-2/ps-11227,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",Now Available,http://psx.ign.com/articles/151/151876p1.html,Wing Commander IV: The Price of Freedom,http://www.ign.com/games/wing-commander-iv-the-price-of-freedom/ps-1876
6.4,Okay,"You awaken from a cryogenic sleep with no memory of who you are, why you were put to sleep, or who woke you up. After getting out of your chamber and searching the area for essentials, you discover that your name is Raz Karcy but that's all you know. Now, you must try to escape the underground compound where you are being held, as well as try to recover your memory. As you progress through the game, you will have to explore the compound to find items that will help your cause. Eventually, you will find a robot named Pipo, who can get through vents and other small spaces that will help you solve the many puzzles that stand between you and freedom. Naturally, you will encounter resistance but you can get rid of the enemy with some well-timed punches and kicks. Will you be able to recover your memory and escape? The only way to find is with OVERBLOOD.",Riverhill Soft,Adventure,6.0,Okay,PS,50.99 USD,Electronic Arts,T for Teen,Animated Violence,"http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Aug 2, 1996",http://psx.ign.com/articles/150/150564p1.html,Overblood,http://www.ign.com/games/overblood/ps-564
8.5,Great,"Wild Arms, a role-playing game with classic anime style graphics, takes place in a mystical world known as Fargaia. The story begins in Adlehyde Castle, where three strangers meet for the first time and team up in order to save the world. With the help of two legendary alien races, the three will set out to conquer the Metal Demons. As the story unfolds, players are introduced to different towns and mazes of Fargaia, conquering the terrain by foot, by boat, and even by the shoulders of giant Golems. Styled like a classic sprite-based RPG, Wild Arms also has full 3D polygonal fighting sequences filled with multiple weapons and spells and uniquely designed monsters and bosses.",Media.Vision,"Turn-Based, RPG",8.0,Great,PS Android PSP PS3,24.99 USD,Sony Computer Entertainment,E for Everyone,Animated Violence,"http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","April 30, 1997",http://psx.ign.com/articles/151/151875p1.html,Wild ARMs,http://www.ign.com/games/wild-arms/ps-1875
