community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
8.3,Great,"After years of waging war against the alien aggressors, Earth is on the verge of being completely annihilated. One last effort to bring the mass destruction to an end is underway. You are part of a secret assault force sent to fight your way through heavily fortified military installations in order to lower the aliens defenses and shut down their war machine. Only then can Earth hope to launch an air assault. Only then will the fate of all humanity be known. Welcome to Quake II.

Based on the best-selling PC series of the same name, Quake II for PlayStation sends you blasting through 19 levels and six worlds, as you try to make it out of each military base intact. There will be numerous environmental hazards including traps, slime, lava, and radiation but your mission will always be clear, due to the ocular implant you've received. The 10 different weapons you'll use along your adventure range from the regular Blaster to the slightly less regular Chain Guns and Rocket Launchers. Also, keep your eyes peeled for the 14 different items groups floating around out there from health kits to silencers to all sorts of power-ups. The game features a Multiplayer mode, as well as single-player modes like Deathmatch, Frag Team, Flag Wars, and Death Tag, in which you win the game by carrying the flag the longest.","HammerHead Ltd., Id Software","First-Person, Shooter",8.7,Great,PS PC GP32 PC N64 PC Mac PC Web,28.99 USD,Activision,M for Mature,"Blood and Gore, Violence","http://www.ign.com/games/duke-nukem-total-meltdown/ps-2194,http://www.ign.com/games/tom-clancys-rainbow-six/ps-12260,http://www.ign.com/games/disruptor/ps-135,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",October 1999,http://psx.ign.com/articles/160/160446p1.html,Quake II,http://www.ign.com/games/jake2/ps-10446
8.1,Great,"Meis Triumph is a spirit blacksmith and the guardian of Kant. One day he is forced to leave his ancestral home by a gang of ruthless thugs. Luckily, he makes it to the capital city of Boyzby where he meets Sodina. Her brother Jyabil is a master spirit blacksmith and takes Triumph as an apprentice. However, the army that forced Meis out of Kant has its eyes on Boyzby. This is the start of your adventure to save the world. What separates THOUSAND ARMS from other role-playing games is its Master system. Since you (as Meis) are a spirit blacksmith, you can use your skills to improve the weapons and items your party carries. However, to gain better skills as a blacksmith you must answer questions from Sodina and try to keep her happy. If you is successful your intimacy level increases and you'll will learn new skills. It's up to you to save the world in THOUSAND ARMS.",Red Company,RPG,8.5,Great,PS,52.99 USD,Atlus,T for Teen,"Mild Animated Violence, Mild Language, Suggestive Themes","http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","September 30, 1999",http://psx.ign.com/articles/161/161806p1.html,Thousand Arms,http://www.ign.com/games/thousand-arms-141887/ps-11806
7.5,Good,"DEMOLITION RACER brings the action of demolition racing to the PlayStation. Choose from nine cars, hit one of the 11 tracks, and play a single race with one of several options. Demolition has the player trying to wreck the oppositions' cars while finishing in first place. In Chase, just try to be first and not destructive drivers behind you catch up. A Chicken race has all of the other cars racing at you head on. Last Man Standing and Suicide are destruction derbies where you want to be the last person running and the first person out, respectively. Those who want more of a challenge should try to work their way through the rookie, semi-pro, pro, endurance, and arena demolition leagues. If friends think you play the game like a girl, then challenge them with the two-player game. Do you have the skills to survive all these modes? Play DEMOLITION RACER and find out.",Pitbull Syndicate,Racing,7.8,Good,PS PC,36.99 USD,Infogrames,E for Everyone,No Descriptors,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",September 1999,http://psx.ign.com/articles/161/161323p1.html,Demolition Racer,http://www.ign.com/games/demolition-racer/ps-11323
6.8,Okay,"WCW Mayhem, the first wrestling title published by Electronic Arts, present key features that set it apart from all of the other wrestling games on the market. EA knew they needed to create a brand new engine if they desired to compete in the competitive world of Wrestling entertainment. EA did just that by adding features never seen before in a game, the ability to fight backstage, in a garage and all kinds of odd places that help make the sport of wrestling admired across the nation.",Kodiak Interactive,Wrestling,7.5,Good,PS GBC N64,19.99 USD,Electronic Arts,E for Everyone,Animated Violence,"http://www.ign.com/games/wwf-smackdown/ps-13317,http://www.ign.com/games/wwf-smackdown-2-know-your-role/ps-14828,http://www.ign.com/games/wwf-warzone/ps-3730,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","September 24, 1999",http://psx.ign.com/articles/161/161485p1.html,WCW Mayhem,http://www.ign.com/games/wcw-mayhem/ps-11485
6.5,Okay,"Rage of Mages II merges the elements of role-playing and real-time strategy. Recruit stalwart allies, gather powerful weapons, and wield awesome magic as you complete important quests and train your character. The game requires you to seek out the source of an undead menace that is terrorizing the land and obtain an ancient artifact of immense power to stop the evil onslaught. Rage of Mages II includes a multiplayer map editor.",Nival Interactive,RPG,4.0,Bad,PC,,Monolith Productions,E for Everyone,Animated Violence,"http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Sep 22, 1999",http://pc.ign.com/articles/161/161336p1.html,Rage of Mages 2: Necromancer,http://www.ign.com/games/rage-of-mages-2-necromancer/pc-11336
8.3,Great,"Sequel to 3DO's popular multiplayer tank battle fest. This time around players can expect a whole slew of new goodies ranging from enhanced graphics to improved framerates and more deathmatch modes than ever before. In the year 2002 the world has turned into a diseased, post-apocalyptic wastelands. As the human race struggles to rebuild society, a young boy who possesses rare tele-kinetic abilities holds the key to a better world. However, an evil QueenLord wants this boy's powers for her own so that she may destroy what is left of civilization. Using a variety of tanks and weapons, players must rescue this powerful child from the hands of evil and deliver him into the safe arms of the allies. Only then can peace be restored upon the land.",3DO,Action,8.2,Great,N64 PS,48.99 USD,3DO,T for Teen,Animated Violence,"http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","October 12, 1999",http://ign64.ign.com/articles/160/160980p1.html,BattleTanx: Global Assault,http://www.ign.com/games/battletanx-global-assault/n64-10980
5.0,Mediocre,,Shadowsoft,Puzzle,5.0,Mediocre,Lynx,,Songbird Productions,,,"http://www.ign.com/games/shanghai-809520/lynx-5876,http://www.ign.com/games/t-tris/lynx-4164,http://www.ign.com/games/crystal-mines-ii/lynx-5861,http://www.ign.com/games/checkered-flag/lynx-4136,http://www.ign.com/games/toki/lynx-5879,http://www.ign.com/games/shanghai-809520/lynx-5876",August 1999,http://gameboy.ign.com/articles/163/163235p1.html,Lexis,http://www.ign.com/games/lexis/lynx-13235
7.7,Good,"Enter a colorful world of exciting puzzles with Puzzle Link for the NeoGeo Pocket Color. Puzzle Link's puzzle pieces are easy to see, allowing you to concentrate on the challenging gameplay. Are you a strategist or do you like fast-paced games? Puzzle Link as three game modes to satisfy all players: the normal game demands quick thinking and reflexes' the clear-all game rewards those with a well-thought-out strategy; the battle game lets you compete with friends. Earn character cards by clearing the normal game levels quickly and get a sepcial rewards when you collect them all.",Yumekobo,Puzzle,9.0,Amazing,NGPC,,SNK [1978-2001],,,"http://www.ign.com/games/master-of-shogi/ngpc-11059,http://www.ign.com/games/puzzle-tsunagete-pon/ngpc-11804,http://www.ign.com/games/puyo-pop/ngpc-12970,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670,http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019",October 1999,http://gameboy.ign.com/articles/162/162971p1.html,Puzzle Link,http://www.ign.com/games/puzzle-link/ngpc-12971
8.6,Great,"Puzzle game in which players align two colored globs of glue as they fall into the pit, rotating them into four positions. When they fall into the bin, they'll link up with like colors. If four or more of the same color link together, they'll disappear and the rest of the globs will fall into the pit, possibly forming more links and chain reactions. In Puyo Pop, you're fighting against different computer AI – you each have your own pit to worry about, and you each get the exact same pattern of globs to rotate and place. If you form multiple chains that fall and disappear, you'll send piles of dead rocks over to your opponent – the bigger the chain reaction, the more rocks get dumped on your opponent. The only way you can get rid of these rocks is to create links on top of them – when the link disappears, so do the surrounding rocks. If your bin fills to the brim, it's game over.",SNK [1978-2001],Puzzle,9.0,Amazing,NGPC GBA NNG,29.99 USD,SNK [1978-2001],E for Everyone,,"http://www.ign.com/games/master-of-shogi/ngpc-11059,http://www.ign.com/games/puzzle-tsunagete-pon/ngpc-11804,http://www.ign.com/games/tsunagete-pon-2/ngpc-13071,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670,http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019",October 1999,http://gameboy.ign.com/articles/162/162970p1.html,Puyo Pop,http://www.ign.com/games/puyo-pop/ngpc-12970
5.7,Mediocre,"FLY! is the ultimate flight simulator for beginners to experts. Cessna 172R, Piper Malibu Mirage, Piper Navajo Chieftain, Beechcraft King Air B200 and Raytheon Hawker 800XP are the five distinct aircrafts you have the pleasure of choosing from. Experience everything from avionics, to aircraft controls, to radio and GPS systems. These aircrafts were modeled to the exact specifications from the original aircraft and systems manufacturer. While navigating through the sky, there are five cities that show rich detail of scenery.  These cities are San Francisco, Los Angeles, Dallas, Chicago and New York. Configurable weather conditions include thunderstorms, snow, rain and volumetric clouds.",Terminal Reality,Simulation,4.8,Bad,PC Mac,19.99 USD,Gathering of Developers (aka GOD Games),E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Q4 1999,http://pc.ign.com/articles/161/161649p1.html,Fly!,http://www.ign.com/games/737-for-fly/pc-11649
