publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
SEGA,RPG,SEGA,"A downloadable version of the 1991 Genesis game, provided through Nintendo's Virtual Console service.

Nearly a millennium has passed since Laya's troops saved humanity from the evil cyborg armies of Orakio. Well, the bad guys have finally returned, and this time they're angry. Use high-powered weaponry like bows, knives, and swords to defend mankind from the machines. Make your way through seven foreign lands each with its own perks and perils. You'll cross the highest mountains and venture deep below the sea, eventually battling through gruesome dungeons to defeat the mechanized terror. Full of plot twists, hidden items, winged dragons, varied terrain, and much more, this installment of the popular PHANTASY STAR series offers the most impressive graphics and gameplay yet.",Phantasy Star III: Generations of Doom,http://www.ign.com/games/phantasy-star-iii/wii-14248340,http://wii.ign.com/articles/869/869255p1.html,8 USD,6.5,Wii PC Gen,"April 21, 2008","http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/xenoblade-chronicles/wii-14354769,http://www.ign.com/games/paper-mario/wii-909595,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.4,Mild Fantasy Violence,E for Everyone,Okay
Conspiracy Entertainment,Puzzle,Compile Heart,"On a peaceful day in the land of Lonronpia, Kari, an apprentice magician, is summoning up her favorite treat. When her spell goes horribly awry, hundreds of thousands of colored octopi suddenly rain down from the clouds. A guardian angel appears before her, asking Kari to rid the land of the octopi and undo the damage of her failed spell.

A multiplayer puzzle game for Wii, Octomania features hallenging puzzle gameplay, online multiplayer, and a variety of different play modes, Play alone, alongside a friend, or against a random player online!",Octomania,http://www.ign.com/games/octomania/wii-853801,http://wii.ign.com/articles/869/869599p1.html,19.99 USD,7.6,Wii,"March 25, 2008","http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/angry-birds/wii-82426,http://www.ign.com/games/world-of-goo/wii-14230233,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.9,"Comic Mischief, Mild Suggestive Themes",E for Everyone,Good
Codemasters,Sports,Virtual Toys,"Rafa Nadal Tennis will give players the chance to develop an illustrious tennis career.  The game's single player Career Mode enables gamers to rise through the ranks of professional tennis, competing in 20 tournaments at 17 international locations. Within each player's profile are five key performance abilities: Serve, Forehand, Backhand, Smash and Speed. Credits won from match prizes can be invested into any of the abilities to raise the player's overall performance level. A match win may also bring in prize money, which can be used to purchase new equipment or even hire a partner for a game of doubles. Beyond the single player Career Mode, doubles matches can be played in the game's multiplayer modes, which enable up to four players to compete wirelessly.  The Single-Card wireless multiplayer mode lets up to four players join a match from a single copy of the game.  If all players have a copy of the game, a more extensive Multi-Card multiplayer mode offers additional choice over court types and players.",Rafa Nadal Tennis,http://www.ign.com/games/rafa-nadal-tennis-864389/nds-864389,http://ds.ign.com/articles/869/869613p1.html,29.99 USD,5.5,NDS,"June 30, 2007","http://www.ign.com/games/inazuma-eleven/nds-959942,http://www.ign.com/games/mario-sonic-at-the-olympic-games/nds-896693,http://www.ign.com/games/inazuma-eleven-2-blizzard/nds-14284019,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.3,,E for Everyone,Mediocre
Rockstar  Games,"Third-Person, Action",Rockstar North,"GTA IV reinvents the series with a renewed version of Liberty City detailed to the last pothole and rooftop vent. There are now four boroughs to explore plus extra area outside of Liberty City proper. With the ability to climb obstacles, drive cars, steer boats and pilot helicopters, the world of GTA is more accessible than ever before.

In this fourth installment of the popular series, players take on the role of Niko Bellic, a rough-around-the-edge chap from Eastern Europe. Niko has arrived in America, in Liberty City -- a land full of promise and opportunity. His cousin convinced him to emigrate, to join him in his mansion and life of luxury, but as soon as he steps off the boat, Niko discovers the truth about the American way. Still, the wealth, the comfort, the bliss of the good life, it all really is here ... And it's all for the taking.",Grand Theft Auto IV,http://www.ign.com/games/grand-theft-auto-iv/ps3-793799,http://ps3.ign.com/articles/869/869541p1.html,59.99 USD,10,PS3 Xbox 360 PC,"April 29, 2008","http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/metal-gear-solid-5/ps3-149839,http://www.ign.com/games/assassins-creed-black-flag/ps3-161486,http://www.ign.com/games/grand-theft-auto-v/ps3-20594,http://www.ign.com/games/assassins-creed-iv-black-flag-freedom-cry/ps3-20009405,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Amazing,9.1,"Intense Violence, Blood, Strong Language, Strong Sexual Content, Partial Nudity, Use of Drugs and Alcohol",M for Mature,Masterpiece
Conspiracy Entertainment,Sports,49Games,"RTL Biathlon 2008 offers you everything you need for a fascinating winter sport event. Experience exciting races with German top athletes Michael Greis, Magdalena Neuner, Kati Wilhelm, and Sven Fischer. Sprint, Pursuit, Mass Start – you can play them all, any competition you have seen in the real World Cup. Every athlete has their own strength, for example high stamina, stoical calm, or extraordinary power. Using these advantages with the right tactics ensures success.

Players who are looking for a more extended challenge might opt for the Career Mode in which they can design their own newcomer athlete as they wish, then compete all the way up from the lowest biathlon league to the international top class. A special feature of this mode is that the average abilities with which your virtual athlete begins can be improved upon by beating the more experienced competitors from event to event.",Biathlon 2008,http://www.ign.com/games/biathlon-2008/ps2-14231262,http://ps2.ign.com/articles/869/869684p1.html,19.99 USD,2.0,PS2 PC,"February 19, 2008","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Unbearable,1.1,,E for Everyone,Painful
THQ,Music,Planet Moon Studios,"Battle of the Bands is the first time a musical mashup game has been delivered on Wii, allowing players to battle it out with their preferred musical style. The game features both an exciting two player versus mode and an extensive single-player campaign where players take on the role of one of eleven bands trying to topple the nefarious big boss Mr. Hong and take control of the faraway city of New Cadenza.

Battle of the Bands introduces the innovative concept of music switching, putting the player winning the battle in control of the style of music both players hear. When an opponent turns the tide of battle, the music changes as well, switching between different music styles. Battle of the Bands features 30 classic and modern chart-topping hits from over the last four decades, all of which have been recorded in five different styles - (rock, funk/hip-hop, country, Latin and marching band) - for the game, resulting in a total of 150 unique, playable recordings.",Battle of the Bands,http://www.ign.com/games/battle-of-the-bands/wii-14233703,http://wii.ign.com/articles/869/869295p1.html,49.99 USD,5.6,Wii,"April 21, 2008","http://www.ign.com/games/just-dance-2017/wii-20064671,http://www.ign.com/games/just-dance-3/wii-110685,http://www.ign.com/games/just-dance-2/wii-73471,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Mediocre,5.8,"Alcohol Reference, Mild Cartoon Violence, Mild Lyrics",T for Teen,Mediocre
Touchstone,"First-Person, Shooter",Propaganda Games,"Turok is a first-person shooter set on a dark, mysterious planet in the future. Players take on the role of Joseph Turok, a former black ops commando, now part of an elite special forces squad, known as Whiskey Company, which is on a mission to take down a war criminal - Turok's former mentor, Roland Kane. Set on a planet inhabited by Kane and his Mendel-Gruman Corporation soldiers, Turok must use his elite military training to elude Kane's well-trained army and the ravenous, unpredictable dinosaurs, huge insects and other massive creatures that populate the environment.",Turok,http://www.ign.com/games/turok/pc-773517,http://pc.ign.com/articles/869/869358p1.html,49.99 USD,7.0,PC Cell Xbox 360 PS3,"April 22, 2008","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.5,"Blood and Gore, Intense Violence, Language",M for Mature,Good
Konami,Shooter,Leviathan Games,"Target: Terror puts players in the place of an elite counter-terrorist agent who is charged with protecting the U.S. from all terrorist activities.  With a full-scale assault spanning the entire U.S., players are given the chance to show terrorists who's in charge by eliminating the seemingly endless waves of enemies with an assortment of high-tech weapons in their arsenal.

Utilizing the motion sensing controls of the Wii Remote, fans can experience a seamless transition of the arcade's light gun to the Wii.  The arcade experience is enhanced when used with the Wii Zapper™ peripheral to provide total immersion in the game by replicating both the arcade light-gun as well as the elite, tactical weapons used by counter-terrorist agents",Target: Terror,http://www.ign.com/games/target-terror/wii-14225798,http://wii.ign.com/articles/869/869335p1.html,39.99 USD,3.5,Wii Arcade,"April 22, 2008","http://www.ign.com/games/call-of-duty-modern-warfare-3/wii-114747,http://www.ign.com/games/goldeneye-007/wii-867280,http://www.ign.com/games/resident-evil-umbrella-chronicles/wii-827187,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Mediocre,5.6,"Blood and Gore, Crude Humor, Violence",M for Mature,Awful
Microsoft Game Studios,Puzzle,Slapdash Games,"An addictive new puzzler, TiQal takes players on an epic journey to save an ancient Mayan village. Players demolish enemy block walls by matching squares of the same color and building them up to unleash massive combo points and mind-blowing power-ups. Partner with a friend over local or LIVE* co-op play to rescue the village, while enjoying sumptuous graphics, pulse-pounding sound effects and an awe-inspiring musical score.",TiQal,http://www.ign.com/games/tiqal/xbox-360-14241426,http://xboxlive.ign.com/articles/862/862114p1.html,10 USD,6.5,Xbox 360,"March 24, 2008","http://www.ign.com/games/valiant-hearts-the-great-war/xbox-360-20005426,http://www.ign.com/games/quantum-conundrum/xbox-360-116552,http://www.ign.com/games/vessel/xbox-360-116771,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.6,Alcohol reference,E for Everyone,Okay
Gameloft,Puzzle,,iPod owners can  now join characters Malia and Kale in their quest for treasure in an island paradise.,Bubble Bash,http://www.ign.com/games/bubble-bash/ipod-14237917,http://wireless.ign.com/articles/861/861831p1.html,,7.2,iPod iPhone Cell,"February 26, 2008","http://www.ign.com/games/peggle/ipod-14224786,http://www.ign.com/games/star-trigon/ipod-60392,http://www.ign.com/games/wonder-blocks/ipod-60381,http://www.ign.com/games/peggle/ipod-14224786,http://www.ign.com/games/real-soccer-2009/ipod-60403,http://www.ign.com/games/star-trigon/ipod-60392",,,,,Good
Electronic Arts,"Real-Time, Strategy",EA Los Angeles,"An expansion pack to C&C3, Kane's Wrath returns to the Tiberium universe with Kane at the center of an epic new single player campaign. The expansion allows players to experience a new story that spans 20 years – from the rebirth of the Brotherhood of Nod after the Second Tiberium War through the dramatic events of the Third Tiberium War and beyond. The story is told through a new set of high-definition live action video sequences starring a celebrity cast.

Command & Conquer 3: Kane's Wrath also features a new strategic layer to gameplay that allows players to establish bases, build customized armies, and attack their enemies on a global scale – and then dive into the frenzied tactical combat where their skills as a commander will make the difference in battle. The game introduces six new sub-factions and a wealth of new units, structures, and powers to the armies of the Global Defense Initiative, the Brotherhood of Nod, and the enigmatic alien Scrin.",Command & Conquer 3: Kane's Wrath,http://www.ign.com/games/command-and-conquer-3-kanes-wrath/pc-957211,http://pc.ign.com/articles/861/861989p1.html,29.99 USD,7.9,PC Xbox 360,"March 25,  2008","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,,T for Teen,Good
