community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
7.0,Good,"Xbox Live compatible party game for up to four players. Whacked! features fast and furious combat in which seven demented contestants are pitted against each other in the world's most irreverent and dangerous game show. Contestants must use power-ups and zany weapons such as giant staplers and rubber ducky grenades to flatten their opponents to win a grand prize that's out of this world. Gameplay modes include Combat Mode, in which players fight each other in a race to collect resources, Chicken mode, which pits a player against a horde of man-eating chickens in a quest to stay alive, or other modes including King of the Hill, Grab 'n' Run, Fragfest and Dodgeball.","Presto Studios, Inc.",Party,6.6,Okay,Xbox,19.99 USD,Microsoft,T for Teen,Realistic Violence,"http://www.ign.com/games/nickelodeon-party-blast/xbox-481306,http://www.ign.com/games/shrek-super-party/xbox-482491,http://www.ign.com/games/fuzion-frenzy-2/xbox-487477,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 8, 2002",http://xbox.ign.com/articles/374/374747p1.html,Whacked!
7.9,Good,"It's a desperate struggle to save the Earth in over 40+ missions with 40 Veritech fighters on land, air and outer space. Take the role of intrepid fighter pilot Jack Archer, who must put his skills to the test in the ultimate battle against the forces of the alien Zentraedi. Sit at the controls of a Veritech fighter, a unique mecha capable of ground-based fighting in robot form. Or have the option to instantaneously change into a fast attack fighter for aerial do fighting plus the hybrid Guardian mode that blends some of the strengths and weaknesses of the other two modes.",Vicious Cycle,Action,7.8,Good,GCN Xbox PC PS2,9.99 USD,TDK Mediactive,T for Teen,Animated Violence,"http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","October 15, 2002",http://cube.ign.com/articles/374/374725p1.html,Robotech: Battlecry
6.9,Okay,"GameCube version of the oddball 64DD title. Players assume the role of a yellow giant with a conspicuously placed ""outie"" in an all-new 3D world that, again, is inhabited by groups of tribesmen, all of whom worship the gargantuan being. It's up to players to explore the world, interact with the villagers, and either do their bidding, or don't. When Doshin is yellow (=good), he can help the people. He can raise their land to get rid of flooding, or plant some trees around their village, for example. But Doshin can also turn red, which represents bad, and it's in this mode that he can attack the villagers and destroy the land around them. Every time he does good, Doshin receives hearts and grows -- but the bigger he becomes, the more likely he is to accidentally step on villagers. The ultimate objective is to collect a range of monuments the villagers erect in praise -- and hate -- of the giant.","Param, Nintendo",Adventure,6.8,Okay,GCN,,Nintendo,,,"http://www.ign.com/games/luigis-mansion/gcn-15453,http://www.ign.com/games/star-fox-adventures/gcn-16140,http://www.ign.com/games/harvest-moon-magical-melody/gcn-780378,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Japan/Europe,http://cube.ign.com/articles/374/374722p1.html,Doshin the Giant
7.1,Good,"The World has changed. Freedom has been compromised. Terror attacks on innocent people are on the increase. Ex-FBI agent Ecks and Ex-NSA operative Sever are back in another action filled game that advances the boundaries of First Person Shooters on the Game Boy Advance. Whilst Ecks follows up leads on home soil, Sever takes the battle to the front, infiltrating suspected sleeper groups based overseas and closing in on their chain of supply.

Only Ecks and Sever can save the world from certain nuclear holocaust. Have you got what it takes to help them? Go Global. Go Ballistic.",Crawfish Interactive,"First-Person, Shooter",8.4,Great,GBA PS2,9.99 USD,BAM! Entertainment,T for Teen,"Animated Violence, Realistic Violence","http://www.ign.com/games/james-bond-007-nightfire/gba-497891,http://www.ign.com/games/iridion-3d/gba-15797,http://www.ign.com/games/doom/gba-16301,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","September 24, 2002",http://gameboy.ign.com/articles/374/374729p1.html,Ballistic: Ecks vs. Sever
7.6,Good,"What's a portable system without a hockey game where you can set yourself on fire? Nothing that's what  ... or so that's what we?'e been told. Because everyone loves fire and everyone loves hockey, its no surprise that Midway is bringing NHL Hitz 20-03 to Game Boy Advance this fall. Bringing such classics as the 'On-Fire Mode', over-the-top animations, and fully 3D crowds the game expands and stays true to the time-honored traditions of the series. Like all NHL Hitz games, NHL Hitz 20-03 features gameplay modes for up to 6 players via link cable, in-game fights and hidden teams, players and stadiums. The game will also feature Create-A-Player modes and mini-games.",Exient,Sports,7.0,Good,GBA PS2 Xbox GCN,37.99 USD,Midway  Games,E for Everyone,Violence,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508",October 2002,http://gameboy.ign.com/articles/374/374614p1.html,NHL Hitz 20-03
8.1,Great,"Wild Arms 3 delivers everything RPG gamers expect: an in-depth storyline, puzzling dungeons & a unique battling system. Journey along with Virginia, Jet, Clive and Gallows and discover the mystery behind the Prophets to revive the memories of Filgaia. Explore dungeons to unlock secret pathways and find mythical treasures. Gun Blazing shoot-outs deliver intense cinematic battles. Wild Arms 3 embodies tried-and-true elements of a role-playing classic.",Media.Vision,"Turn-Based, RPG",7.9,Good,PS2 PS4,19.99 USD,Sony Computer Entertainment,T for Teen,Mild Animated Violence,"http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/final-fantasy-x/ps2-14008,http://www.ign.com/games/final-fantasy-xii/ps2-488222,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 15, 2002",http://ps2.ign.com/articles/374/374617p1.html,Wild ARMs 3
5.0,Mediocre,"A great depression rages across the galaxy. All around, piracy is rampant - an honest buck is rarely made. Equipped with your life savings, you depart for an uncolonized planet in deep space, with the hopes of a fresh start and an honest living.

However, you are not alone in your endeavors. You are part of a diverse, corporate-sponsored four-part team with a single mission: create a thriving, self-sufficient colony. The sponsor of your mission, Decoo Corporation, manufactures an automated utility robot called a Holistic Robotic Slave Engineer, or HoRSE for short. The HoRSE is your tool for harvesting the resources of your new planet.

You will be required to harvest FOOD to survive, POWER for production, TITANIUM to build new HoRSEs, and ZIRCONIUM, an exotic stone that can be sold as a luxury item to the more fortunate beings in the galaxy.",Gilligames,"Economic, Simulation",5.5,Mediocre,PC,29.95 USD,Shrapnel Games,RP for Rating Pending,,"http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Sep 6, 2002",http://pc.ign.com/articles/374/374615p1.html,Space HoRSE
8.0,Great,"During a chance meeting with the Mystical Bunyip Elder, he discovers that his fellow Tasmanian Tigers are still alive, but are trapped in the otherworldly realm of the Dreamtime. He also learns that deep in the Australian outback there exists a rocky outcrop with five sockets. When five magic Talismans are placed in the sockets, the portal to the Dreamtime will open. Unfotunately, these Talismans have been lost and an evil cassowary by the name of Boss Cass is trying to find them. Now Ty is on a quest to recover the Talismans before Boss Cass. If Ty is successful in defeating Boss Cass and his evil minions and activating the portal, the Tasmanian Tigers will be freed and able to populate the earth once more.",Krome Studios,Platformer,7.9,Good,PS2 GCN Xbox,19.99 USD,Electronic Arts,E for Everyone,Realistic Violence,"http://www.ign.com/games/ratchet-and-clank/ps2-481057,http://www.ign.com/games/jak-and-daxter-the-precursor-legacy/ps2-16447,http://www.ign.com/games/jak-ii/ps2-535876,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 9, 2002",http://ps2.ign.com/articles/376/376207p1.html,Ty the Tasmanian Tiger
7.8,Good,"During a chance meeting with the Mystical Bunyip Elder, he discovers that his fellow Tasmanian Tigers are still alive, but are trapped in the otherworldly realm of the Dreamtime. He also learns that deep in the Australian outback there exists a rocky outcrop with five sockets. When five magic Talismans are placed in the sockets, the portal to the Dreamtime will open. Unfotunately, these Talismans have been lost and an evil cassowary by the name of Boss Cass is trying to find them. Now Ty is on a quest to recover the Talismans before Boss Cass. If Ty is successful in defeating Boss Cass and his evil minions and activating the portal, the Tasmanian Tigers will be freed and able to populate the earth once more.",Krome Studios,Platformer,7.8,Good,Xbox PS2 GCN,12.99 USD,Electronic Arts,E for Everyone,Mild Realistic Violence,"http://www.ign.com/games/psychonauts/xbox-482075,http://www.ign.com/games/blinx-the-time-sweeper-139497/xbox-482070,http://www.ign.com/games/crash-bandicoot-the-wrath-of-cortex/xbox-17503,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 15, 2002",http://xbox.ign.com/articles/374/374589p1.html,Ty the Tasmanian Tiger
8.1,Great,"Kelley Slater's Pro Surfer delivers an all-out adrenaline rush as players drop down wave faces, pull into barreling tube rides and test their skills with hundreds of insane trick combinations and signature pro moves. The most authentic and exhilarating surfing title ever, the game lets players ride the waves as six-time world champion Kelly Slater and eight of the most accomplished surf pros of all time. Featuring multiple modes of play including ""Surf Trip, "" players can travel to 13 of the hottest real-world surf breaks including the U.S., Europe, Africa, Australia and the South Pacific in search of the perfect wave.",HotGen Studios,"Extreme, Sports",8.0,Great,GBA PS2 GCN Xbox PC Mac,9.99 USD,Activision,E for Everyone,"Mild Animated Violence, Mild Lyrics","http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","September 17, 2002",http://gameboy.ign.com/articles/374/374474p1.html,Kelly Slater's Pro Surfer
8.0,Great,"Legaia 2: Duel Saga is the follow-up to Legend of Legaia, a martial-arts centered, 3D role-playing game featuring an highly-original battle system. Players create attacks by linking together different styles of hits directed at their enemies. When players link together certain combinations of attacks, they form powerful, magic-based attacks.",Contrail,RPG,7.5,Good,PS2,,Eidos Interactive,T for Teen,,"http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/final-fantasy-x/ps2-14008,http://www.ign.com/games/final-fantasy-xii/ps2-488222,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 1, 2002",http://ps2.ign.com/articles/374/374469p1.html,Legaia 2: Duel Saga
4.3,Bad,"Officially licensed by the

,

showcases a variety of key features in celebration of one of the world's premier sports, music, and lifestyle festivals. Boasting 21 unique riders including seven real-life professionals,

challenges riders to earn he gold by competing for points in ten intense courses with death-defying challenges and crazy obstacles. Riders must also perform and master more than 1400 distinct land and air tricks with more than 400 motion-captured moves while participating in such broad gameplay modes as Graffiti, Horse, Team Attack, and Chicken. Also available for the Microsoft Xbox.",Midway  Games,"Extreme, Sports",2.0,Painful,PS2 Xbox GCN,7.99 USD,Midway  Games,T for Teen,Mild Animated Violence,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 27, 2002",http://ps2.ign.com/articles/374/374440p1.html,Gravity Games Bike: Street. Vert. Dirt.
